,time,prediction,pvPower,date,area,familyID,state,totalaccurgenamount
619,2022-01-25 17:00:00,-1314.1086118303092,401.0,2022-01-25 17:00:00,sc_jong,14,N,16554162.0
620,2022-01-26 07:00:00,1116.905788404725,976.0,2022-01-26 07:00:00,sc_jong,14,N,16554180.0
621,2022-01-26 08:00:00,12020.163421361332,14600.0,2022-01-26 08:00:00,sc_jong,14,N,16554412.0
622,2022-01-26 09:00:00,34101.32460808538,55185.99999999999,2022-01-26 09:00:00,sc_jong,14,N,16555252.0
623,2022-01-26 10:00:00,86763.63329334173,99333.0,2022-01-26 10:00:00,sc_jong,14,N,16556790.0
624,2022-01-26 11:00:00,129878.54146830428,128743.0,2022-01-26 11:00:00,sc_jong,14,N,16558771.0
625,2022-01-26 12:00:00,126483.20356800644,140777.0,2022-01-26 12:00:00,sc_jong,14,N,16560907.0
626,2022-01-26 13:00:00,119981.1912370764,139163.0,2022-01-26 13:00:00,sc_jong,14,N,16563024.0
627,2022-01-26 14:00:00,88340.28669960408,115147.0,2022-01-26 14:00:00,sc_jong,14,N,16564789.0
628,2022-01-26 15:00:00,70160.92408686152,73151.0,2022-01-26 15:00:00,sc_jong,14,N,16565922.0
629,2022-01-26 16:00:00,40450.08619654298,16185.0,2022-01-26 16:00:00,sc_jong,14,N,16566196.0
630,2022-01-26 17:00:00,231.58327583455983,2043.0,2022-01-26 17:00:00,sc_jong,14,N,16566238.0
631,2022-01-27 07:00:00,47.83518424929486,1055.0,2022-01-27 07:00:00,sc_jong,14,N,16566257.0
632,2022-01-27 08:00:00,10186.142998566604,11935.0,2022-01-27 08:00:00,sc_jong,14,N,16566455.0
633,2022-01-27 09:00:00,42485.10270166025,65334.0,2022-01-27 09:00:00,sc_jong,14,N,16567473.0
634,2022-01-27 10:00:00,109905.70609374892,111944.0,2022-01-27 10:00:00,sc_jong,14,N,16569206.0
635,2022-01-27 11:00:00,134305.31328581946,124704.0,2022-01-27 11:00:00,sc_jong,14,N,16571197.0
636,2022-01-27 12:00:00,140031.77603678298,143248.0,2022-01-27 12:00:00,sc_jong,14,N,16573373.0
637,2022-01-27 13:00:00,134558.94695576376,115141.0,2022-01-27 13:00:00,sc_jong,14,N,16575142.0
638,2022-01-27 14:00:00,129423.35109595448,101599.0,2022-01-27 14:00:00,sc_jong,14,N,16576697.0
639,2022-01-27 15:00:00,92462.6526724662,80362.0,2022-01-27 15:00:00,sc_jong,14,N,16577934.0
640,2022-01-27 16:00:00,35639.56772046403,19551.0,2022-01-27 16:00:00,sc_jong,14,N,16578248.0
641,2022-01-27 17:00:00,-3541.3178652581114,2475.0,2022-01-27 17:00:00,sc_jong,14,N,16578296.0
642,2022-01-28 07:00:00,1054.4985464306346,1244.0,2022-01-28 07:00:00,sc_jong,14,N,16578317.0
643,2022-01-28 08:00:00,9090.006151286932,10178.0,2022-01-28 08:00:00,sc_jong,14,N,16578482.0
644,2022-01-28 09:00:00,51512.80877434839,76470.0,2022-01-28 09:00:00,sc_jong,14,N,16579634.0
645,2022-01-28 10:00:00,115505.4926120872,124285.0,2022-01-28 10:00:00,sc_jong,14,N,16581515.0
646,2022-01-28 11:00:00,133384.48668770157,139176.0,2022-01-28 11:00:00,sc_jong,14,N,16583764.0
647,2022-01-28 12:00:00,158934.98652711208,156570.0,2022-01-28 12:00:00,sc_jong,14,N,16586174.0
648,2022-01-28 13:00:00,143833.26535289275,152980.0,2022-01-28 13:00:00,sc_jong,14,N,16588537.0
649,2022-01-28 14:00:00,130324.7607808931,128619.0,2022-01-28 14:00:00,sc_jong,14,N,16590497.0
650,2022-01-28 15:00:00,103603.80150197782,88390.0,2022-01-28 15:00:00,sc_jong,14,N,16591864.0
651,2022-01-28 16:00:00,28561.502963680912,18288.0,2022-01-28 16:00:00,sc_jong,14,N,16592165.0
652,2022-01-28 17:00:00,-3333.4221145926117,2321.0,2022-01-28 17:00:00,sc_jong,14,N,16592210.0
653,2022-01-29 07:00:00,812.8618648815213,744.0,2022-01-29 07:00:00,sc_jong,14,N,16592224.0
654,2022-01-29 08:00:00,10971.591389501038,8392.0,2022-01-29 08:00:00,sc_jong,14,N,16592363.0
655,2022-01-29 09:00:00,68474.24170581574,81132.0,2022-01-29 09:00:00,sc_jong,14,N,16593578.0
656,2022-01-29 10:00:00,128329.9490207887,127013.0,2022-01-29 10:00:00,sc_jong,14,N,16595533.0
657,2022-01-29 11:00:00,152397.40485812156,148839.0,2022-01-29 11:00:00,sc_jong,14,N,16597858.0
658,2022-01-29 12:00:00,159042.73929465734,160672.0,2022-01-29 12:00:00,sc_jong,14,N,16600331.0
659,2022-01-29 13:00:00,159416.86017877632,157958.0,2022-01-29 13:00:00,sc_jong,14,N,16602728.0
660,2022-01-29 14:00:00,133336.54046166968,136507.0,2022-01-29 14:00:00,sc_jong,14,N,16604813.0
661,2022-01-29 15:00:00,94052.95289081274,93877.0,2022-01-29 15:00:00,sc_jong,14,N,16606322.0
662,2022-01-29 16:00:00,31802.338639011647,17636.0,2022-01-29 16:00:00,sc_jong,14,N,16606621.0
663,2022-01-29 17:00:00,-649.2479758303213,1992.0,2022-01-29 17:00:00,sc_jong,14,N,16606660.0
664,2022-01-30 07:00:00,480.9129573060392,1136.0,2022-01-30 07:00:00,sc_jong,14,N,16606680.0
665,2022-01-30 08:00:00,7819.817466025208,8042.0,2022-01-30 08:00:00,sc_jong,14,N,16606815.0
666,2022-01-30 09:00:00,76940.32011769013,81250.0,2022-01-30 09:00:00,sc_jong,14,N,16608051.0
667,2022-01-30 10:00:00,137048.5295063302,131939.0,2022-01-30 10:00:00,sc_jong,14,N,16610057.0
668,2022-01-30 11:00:00,141961.1983578859,147769.0,2022-01-30 11:00:00,sc_jong,14,N,16612415.0
669,2022-01-30 12:00:00,164135.3034337855,165956.0,2022-01-30 12:00:00,sc_jong,14,N,16614928.0
670,2022-01-30 13:00:00,141674.9417983777,157221.0,2022-01-30 13:00:00,sc_jong,14,N,16617349.0
671,2022-01-30 14:00:00,132582.68170051285,137634.0,2022-01-30 14:00:00,sc_jong,14,N,16619480.0
672,2022-01-30 15:00:00,93187.22026514138,102096.0,2022-01-30 15:00:00,sc_jong,14,N,16621054.0
673,2022-01-30 16:00:00,21740.26074740129,18707.0,2022-01-30 16:00:00,sc_jong,14,N,16621364.0
674,2022-01-30 17:00:00,2632.365593967172,2132.0,2022-01-30 17:00:00,sc_jong,14,N,16621407.0
675,2022-01-31 07:00:00,1143.1885494579503,1080.0,2022-01-31 07:00:00,sc_jong,14,N,16621427.0
676,2022-01-31 08:00:00,8452.342759280795,7570.999999999999,2022-01-31 08:00:00,sc_jong,14,N,16621553.0
677,2022-01-31 09:00:00,85237.49583914067,89159.00000000001,2022-01-31 09:00:00,sc_jong,14,N,16622906.0
678,2022-01-31 10:00:00,126457.71234752356,128119.0,2022-01-31 10:00:00,sc_jong,14,N,16624917.0
679,2022-01-31 11:00:00,140292.55630447145,150930.0,2022-01-31 11:00:00,sc_jong,14,N,16627240.0
680,2022-01-31 12:00:00,159285.58583926962,154506.0,2022-01-31 12:00:00,sc_jong,14,N,16629624.0
681,2022-01-31 13:00:00,155244.1616613527,152312.0,2022-01-31 13:00:00,sc_jong,14,N,16631974.0
682,2022-01-31 14:00:00,126524.2176931133,127190.0,2022-01-31 14:00:00,sc_jong,14,N,16633979.0
683,2022-01-31 15:00:00,29403.890641372804,97161.0,2022-01-31 15:00:00,sc_jong,14,N,16635494.0
684,2022-01-31 16:00:00,-67547.47645014426,20513.0,2022-01-31 16:00:00,sc_jong,14,N,16635822.0
685,2022-01-31 17:00:00,2886.125476897304,2404.0,2022-01-31 17:00:00,sc_jong,14,N,16635868.0
686,2022-02-01 07:00:00,977.6060769471904,903.0,2022-02-01 07:00:00,sc_jong,14,N,16635884.0
687,2022-02-01 08:00:00,8849.285194629214,10831.0,2022-02-01 08:00:00,sc_jong,14,N,16636063.0
688,2022-02-01 09:00:00,74113.93685494059,81345.0,2022-02-01 09:00:00,sc_jong,14,N,16637303.0
689,2022-02-01 10:00:00,40519.399149812285,120762.0,2022-02-01 10:00:00,sc_jong,14,N,16639220.0
690,2022-02-01 11:00:00,34283.417522933545,145207.0,2022-02-01 11:00:00,sc_jong,14,N,16641473.0
691,2022-02-01 12:00:00,31014.411514979907,158333.0,2022-02-01 12:00:00,sc_jong,14,N,16643915.0
692,2022-02-01 13:00:00,23426.262951520624,150151.0,2022-02-01 13:00:00,sc_jong,14,N,16646200.0
693,2022-02-01 14:00:00,-11514.08078592875,64523.0,2022-02-01 14:00:00,sc_jong,14,N,16647186.0
694,2022-01-01 07:00:00,-480.3454851145213,516.0,2022-01-01 07:00:00,sc_jong,17,N,15966630.0
695,2022-01-01 08:00:00,-3649.5791568869136,4316.0,2022-01-01 08:00:00,sc_jong,17,N,15966720.0
696,2022-01-01 09:00:00,-2602.6381461896267,7219.0,2022-01-01 09:00:00,sc_jong,17,N,15966853.0
697,2022-01-01 10:00:00,2357.842379513224,18366.0,2022-01-01 10:00:00,sc_jong,17,N,15967145.0
698,2022-01-01 11:00:00,-53451.92629759263,122464.0,2022-01-01 11:00:00,sc_jong,17,N,15969301.0
699,2022-01-01 12:00:00,16944.515445987578,132818.0,2022-01-01 12:00:00,sc_jong,17,N,15971556.0
700,2022-01-01 13:00:00,57260.39013315365,129677.0,2022-01-01 13:00:00,sc_jong,17,N,15973692.0
701,2022-01-01 14:00:00,74351.67293156656,95169.0,2022-01-01 14:00:00,sc_jong,17,N,15975445.0
702,2022-01-01 15:00:00,65276.50251427897,62802.00000000001,2022-01-01 15:00:00,sc_jong,17,N,15976576.0
703,2022-01-01 16:00:00,60722.626969718585,5072.0,2022-01-01 16:00:00,sc_jong,17,N,15976680.0
704,2022-01-01 17:00:00,2150.5210309805448,322.0,2022-01-01 17:00:00,sc_jong,17,N,15976691.0
705,2022-01-02 07:00:00,2374.559742134624,507.0,2022-01-02 07:00:00,sc_jong,17,N,15976701.0
706,2022-01-02 08:00:00,7000.396514788238,6068.0,2022-01-02 08:00:00,sc_jong,17,N,15976811.0
707,2022-01-02 09:00:00,11921.939122293144,15365.0,2022-01-02 09:00:00,sc_jong,17,N,15977102.0
708,2022-01-02 10:00:00,17126.87281261044,30240.000000000004,2022-01-02 10:00:00,sc_jong,17,N,15977626.0
709,2022-01-02 11:00:00,107192.3422294716,89878.0,2022-01-02 11:00:00,sc_jong,17,N,15979400.0
710,2022-01-02 12:00:00,130294.78473660767,123062.0,2022-01-02 12:00:00,sc_jong,17,N,15981422.0
711,2022-01-02 13:00:00,113588.30000718466,113168.0,2022-01-02 13:00:00,sc_jong,17,N,15983422.0
712,2022-01-02 14:00:00,82767.16614671767,97366.0,2022-01-02 14:00:00,sc_jong,17,N,15985087.0
713,2022-01-02 15:00:00,60498.56613739537,64990.99999999999,2022-01-02 15:00:00,sc_jong,17,N,15986201.0
714,2022-01-02 16:00:00,1922.1879145125583,5120.0,2022-01-02 16:00:00,sc_jong,17,N,15986311.0
715,2022-01-02 17:00:00,3509.3525837427464,286.0,2022-01-02 17:00:00,sc_jong,17,N,15986323.0
716,2022-01-03 07:00:00,222.0498199976195,565.0,2022-01-03 07:00:00,sc_jong,17,N,15986335.0
717,2022-01-03 08:00:00,1293.202407521005,4201.0,2022-01-03 08:00:00,sc_jong,17,N,15986423.0
718,2022-01-03 09:00:00,-3.42861737788608,7719.0,2022-01-03 09:00:00,sc_jong,17,N,15986571.0
719,2022-01-03 10:00:00,-696.558089657376,21129.0,2022-01-03 10:00:00,sc_jong,17,N,15986951.0
720,2022-01-03 11:00:00,39927.947204947006,112935.0,2022-01-03 11:00:00,sc_jong,17,N,15988977.0
721,2022-01-03 12:00:00,52096.9612511786,115936.0,2022-01-03 12:00:00,sc_jong,17,N,15991253.0
722,2022-01-03 13:00:00,38389.99255076018,108059.0,2022-01-03 13:00:00,sc_jong,17,N,15993230.0
723,2022-01-03 14:00:00,55131.28582377106,88352.0,2022-01-03 14:00:00,sc_jong,17,N,15994772.0
724,2022-01-03 15:00:00,31724.05078687489,55682.0,2022-01-03 15:00:00,sc_jong,17,N,15995882.0
725,2022-01-03 16:00:00,-3555.393648418165,6504.000000000001,2022-01-03 16:00:00,sc_jong,17,N,15996019.0
726,2022-01-03 17:00:00,1978.9369778994392,397.0,2022-01-03 17:00:00,sc_jong,17,N,15996032.0
727,2022-01-04 07:00:00,4336.1010608114575,305.0,2022-01-04 07:00:00,sc_jong,17,N,15996043.0
728,2022-01-04 08:00:00,5110.941678192562,3485.0,2022-01-04 08:00:00,sc_jong,17,N,15996134.0
729,2022-01-04 09:00:00,11184.359701717369,4921.0,2022-01-04 09:00:00,sc_jong,17,N,15996285.0
730,2022-01-04 10:00:00,23565.969236788,6024.000000000001,2022-01-04 10:00:00,sc_jong,17,N,15996454.0
731,2022-01-04 11:00:00,110309.25538579388,63808.00000000001,2022-01-04 11:00:00,sc_jong,17,N,15998687.0
732,2022-01-04 12:00:00,46890.72579368625,65300.0,2022-01-04 12:00:00,sc_jong,17,N,16000937.0
733,2022-01-04 13:00:00,85527.55219787509,101834.0,2022-01-04 13:00:00,sc_jong,17,N,16003078.0
734,2022-01-04 14:00:00,19257.40241609891,65190.0,2022-01-04 14:00:00,sc_jong,17,N,16004835.0
735,2022-01-04 15:00:00,22958.76802344405,42405.0,2022-01-04 15:00:00,sc_jong,17,N,16006105.0
736,2022-01-04 16:00:00,-28098.03774990074,3649.0,2022-01-04 16:00:00,sc_jong,17,N,16006212.0
737,2022-01-04 17:00:00,8757.812926084423,324.0,2022-01-04 17:00:00,sc_jong,17,N,16006227.0
738,2022-01-05 07:00:00,-544.091395000657,592.0,2022-01-05 07:00:00,sc_jong,17,N,16006240.0
739,2022-01-05 08:00:00,5239.281278850187,7459.0,2022-01-05 08:00:00,sc_jong,17,N,16006389.0
740,2022-01-05 09:00:00,12060.737023012056,13747.000000000002,2022-01-05 09:00:00,sc_jong,17,N,16006644.0
741,2022-01-05 10:00:00,19405.30058692981,33143.0,2022-01-05 10:00:00,sc_jong,17,N,16007206.0
742,2022-01-05 11:00:00,62866.53594042213,39105.0,2022-01-05 11:00:00,sc_jong,17,N,16008052.0
743,2022-01-05 12:00:00,154882.63425049995,72841.0,2022-01-05 12:00:00,sc_jong,17,N,16009429.0
744,2022-01-05 13:00:00,114095.47074864224,32085.0,2022-01-05 13:00:00,sc_jong,17,N,16010178.0
745,2022-01-05 14:00:00,90178.4363920284,35129.0,2022-01-05 14:00:00,sc_jong,17,N,16010775.0
746,2022-01-05 15:00:00,71171.79635893901,7526.0,2022-01-05 15:00:00,sc_jong,17,N,16010931.0
747,2022-01-05 16:00:00,30012.847062626755,2728.0,2022-01-05 16:00:00,sc_jong,17,N,16011000.0
748,2022-01-05 17:00:00,-7158.124557864469,41.0,2022-01-05 17:00:00,sc_jong,17,N,16011002.0
749,2022-01-06 07:00:00,1653.5238760043983,470.0,2022-01-06 07:00:00,sc_jong,17,N,16011013.0
750,2022-01-06 08:00:00,5160.4505628946345,6020.0,2022-01-06 08:00:00,sc_jong,17,N,16011124.0
751,2022-01-06 09:00:00,4668.30669728744,7518.0,2022-01-06 09:00:00,sc_jong,17,N,16011286.0
752,2022-01-06 10:00:00,15684.14374578797,12858.0,2022-01-06 10:00:00,sc_jong,17,N,16011477.0
753,2022-01-06 11:00:00,88352.11352866264,130396.0,2022-01-06 11:00:00,sc_jong,17,N,16013638.0
754,2022-01-06 12:00:00,91195.84565482991,129808.0,2022-01-06 12:00:00,sc_jong,17,N,16015845.0
755,2022-01-06 13:00:00,143366.04048144174,123461.0,2022-01-06 13:00:00,sc_jong,17,N,16018063.0
756,2022-01-06 14:00:00,115327.40691021064,107066.0,2022-01-06 14:00:00,sc_jong,17,N,16019928.0
757,2022-01-06 15:00:00,59972.11796826894,72231.0,2022-01-06 15:00:00,sc_jong,17,N,16021201.0
758,2022-01-06 16:00:00,20004.817611571834,6212.999999999999,2022-01-06 16:00:00,sc_jong,17,N,16021327.0
759,2022-01-06 17:00:00,-5199.834647917197,501.0,2022-01-06 17:00:00,sc_jong,17,N,16021342.0
760,2022-01-07 07:00:00,-1126.8547941284214,203.0,2022-01-07 07:00:00,sc_jong,17,N,16021352.0
761,2022-01-07 08:00:00,4408.987383413396,3592.0,2022-01-07 08:00:00,sc_jong,17,N,16021455.0
762,2022-01-07 09:00:00,7353.895050922072,3307.0,2022-01-07 09:00:00,sc_jong,17,N,16021609.0
763,2022-01-07 10:00:00,13789.403736385524,9592.0,2022-01-07 10:00:00,sc_jong,17,N,16021829.0
764,2022-01-07 11:00:00,82035.43409336956,79792.0,2022-01-07 11:00:00,sc_jong,17,N,16023934.0
765,2022-01-07 12:00:00,84386.0341189684,141396.0,2022-01-07 12:00:00,sc_jong,17,N,16026141.0
766,2022-01-07 13:00:00,52063.17007567275,129470.0,2022-01-07 13:00:00,sc_jong,17,N,16028232.0
767,2022-01-07 14:00:00,19870.47471045485,102992.0,2022-01-07 14:00:00,sc_jong,17,N,16030022.0
768,2022-01-07 15:00:00,19799.186390795792,75306.0,2022-01-07 15:00:00,sc_jong,17,N,16031275.0
769,2022-01-07 16:00:00,17759.81978890718,5927.0,2022-01-07 16:00:00,sc_jong,17,N,16031406.0
770,2022-01-07 17:00:00,6775.483257075945,512.0,2022-01-07 17:00:00,sc_jong,17,N,16031422.0
771,2022-01-08 07:00:00,2165.488323942985,430.0,2022-01-08 07:00:00,sc_jong,17,N,16031433.0
772,2022-01-08 08:00:00,6494.727795505808,4653.0,2022-01-08 08:00:00,sc_jong,17,N,16031560.0
773,2022-01-08 09:00:00,13170.65677847318,6212.0,2022-01-08 09:00:00,sc_jong,17,N,16031738.0
774,2022-01-08 10:00:00,36995.94929061759,20172.0,2022-01-08 10:00:00,sc_jong,17,N,16032233.0
775,2022-01-08 11:00:00,102934.39489044737,63373.0,2022-01-08 11:00:00,sc_jong,17,N,16034228.0
776,2022-01-08 12:00:00,90030.12896260532,54214.00000000001,2022-01-08 12:00:00,sc_jong,17,N,16036132.0
777,2022-01-08 13:00:00,26255.18138823356,30715.0,2022-01-08 13:00:00,sc_jong,17,N,16036925.0
778,2022-01-08 14:00:00,47061.61055207284,22953.000000000004,2022-01-08 14:00:00,sc_jong,17,N,16037502.0
779,2022-01-08 15:00:00,29185.05432711508,51265.0,2022-01-08 15:00:00,sc_jong,17,N,16038664.0
780,2022-01-08 16:00:00,-15892.852475372823,5026.0,2022-01-08 16:00:00,sc_jong,17,N,16038845.0
781,2022-01-08 17:00:00,7833.01816704846,227.0,2022-01-08 17:00:00,sc_jong,17,N,16038861.0
782,2022-01-09 07:00:00,266.87705879960856,868.0,2022-01-09 07:00:00,sc_jong,17,N,16038878.0
783,2022-01-09 08:00:00,7824.100920015381,10594.0,2022-01-09 08:00:00,sc_jong,17,N,16039049.0
784,2022-01-09 09:00:00,19146.324399805053,25605.0,2022-01-09 09:00:00,sc_jong,17,N,16039450.0
785,2022-01-09 10:00:00,33552.07819086374,53354.99999999999,2022-01-09 10:00:00,sc_jong,17,N,16040251.0
786,2022-01-09 11:00:00,97116.36922680428,64968.0,2022-01-09 11:00:00,sc_jong,17,N,16041701.0
787,2022-01-09 12:00:00,108356.77590890168,46657.0,2022-01-09 12:00:00,sc_jong,17,N,16042989.0
788,2022-01-09 13:00:00,112843.59022838924,51410.00000000001,2022-01-09 13:00:00,sc_jong,17,N,16044279.0
789,2022-01-09 14:00:00,46936.08247194634,46774.0,2022-01-09 14:00:00,sc_jong,17,N,16045412.0
790,2022-01-09 15:00:00,17276.23497898964,19155.0,2022-01-09 15:00:00,sc_jong,17,N,16045941.0
791,2022-01-09 16:00:00,-17553.07471280473,4385.0,2022-01-09 16:00:00,sc_jong,17,N,16046095.0
792,2022-01-09 17:00:00,6949.948825690541,233.0,2022-01-09 17:00:00,sc_jong,17,N,16046111.0
793,2022-01-10 07:00:00,452.8727076044543,465.0,2022-01-10 07:00:00,sc_jong,17,N,16046122.0
794,2022-01-10 08:00:00,6076.052319557039,10387.0,2022-01-10 08:00:00,sc_jong,17,N,16046293.0
795,2022-01-10 09:00:00,9751.054824564137,23826.0,2022-01-10 09:00:00,sc_jong,17,N,16046664.0
796,2022-01-10 10:00:00,18447.212037319063,31550.0,2022-01-10 10:00:00,sc_jong,17,N,16047147.0
797,2022-01-10 11:00:00,67974.7587897639,108435.0,2022-01-10 11:00:00,sc_jong,17,N,16048763.0
798,2022-01-10 12:00:00,103269.94606770916,128733.0,2022-01-10 12:00:00,sc_jong,17,N,16050715.0
799,2022-01-10 13:00:00,57332.22739578051,66713.0,2022-01-10 13:00:00,sc_jong,17,N,16052444.0
800,2022-01-10 14:00:00,45252.93232224647,29833.0,2022-01-10 14:00:00,sc_jong,17,N,16053391.0
801,2022-01-10 15:00:00,67970.00217644678,15355.0,2022-01-10 15:00:00,sc_jong,17,N,16053823.0
802,2022-01-10 16:00:00,11802.071997514386,5006.0,2022-01-10 16:00:00,sc_jong,17,N,16053974.0
803,2022-01-10 17:00:00,1599.245585845204,214.0,2022-01-10 17:00:00,sc_jong,17,N,16053987.0
804,2022-01-11 07:00:00,2528.5330213029456,118.0,2022-01-11 07:00:00,sc_jong,17,N,16053996.0
805,2022-01-11 08:00:00,7347.533981110927,4451.0,2022-01-11 08:00:00,sc_jong,17,N,16054113.0
806,2022-01-11 09:00:00,7825.683496018377,5217.0,2022-01-11 09:00:00,sc_jong,17,N,16054310.0
807,2022-01-11 10:00:00,19699.31987458234,9158.0,2022-01-11 10:00:00,sc_jong,17,N,16054564.0
808,2022-01-11 11:00:00,59969.99246544184,72982.0,2022-01-11 11:00:00,sc_jong,17,N,16056761.0
809,2022-01-11 12:00:00,145222.6423101588,75235.0,2022-01-11 12:00:00,sc_jong,17,N,16059112.0
810,2022-01-11 13:00:00,120523.06800287236,63264.0,2022-01-11 13:00:00,sc_jong,17,N,16061345.0
811,2022-01-11 14:00:00,110118.41919728304,82436.0,2022-01-11 14:00:00,sc_jong,17,N,16063339.0
812,2022-01-11 15:00:00,76123.34817981195,48673.00000000001,2022-01-11 15:00:00,sc_jong,17,N,16064759.0
813,2022-01-11 16:00:00,27737.109889392494,7627.000000000001,2022-01-11 16:00:00,sc_jong,17,N,16064942.0
814,2022-01-11 17:00:00,-9537.314242891356,550.0,2022-01-11 17:00:00,sc_jong,17,N,16064960.0
815,2022-01-12 07:00:00,-2636.5019580055305,184.0,2022-01-12 07:00:00,sc_jong,17,N,16064970.0
816,2022-01-12 08:00:00,4359.288821882987,3096.0,2022-01-12 08:00:00,sc_jong,17,N,16065065.0
817,2022-01-12 09:00:00,11133.823417000473,5096.0,2022-01-12 09:00:00,sc_jong,17,N,16065202.0
818,2022-01-12 10:00:00,18616.59205469854,5452.0,2022-01-12 10:00:00,sc_jong,17,N,16065374.0
819,2022-01-12 11:00:00,74171.67864160342,146236.0,2022-01-12 11:00:00,sc_jong,17,N,16067581.0
820,2022-01-12 12:00:00,73796.93792237827,153234.0,2022-01-12 12:00:00,sc_jong,17,N,16069932.0
821,2022-01-12 13:00:00,85378.53099964502,137684.0,2022-01-12 13:00:00,sc_jong,17,N,16072123.0
822,2022-01-12 14:00:00,126079.54429698574,103744.0,2022-01-12 14:00:00,sc_jong,17,N,16074077.0
823,2022-01-12 15:00:00,86439.06423624429,80809.0,2022-01-12 15:00:00,sc_jong,17,N,16075484.0
824,2022-01-12 16:00:00,33193.3374237533,10035.0,2022-01-12 16:00:00,sc_jong,17,N,16075684.0
825,2022-01-12 17:00:00,-7248.644382405231,1164.0,2022-01-12 17:00:00,sc_jong,17,N,16075710.0
826,2022-01-13 07:00:00,1113.5845369982053,264.0,2022-01-13 07:00:00,sc_jong,17,N,16075720.0
827,2022-01-13 08:00:00,6443.120807113713,2742.0,2022-01-13 08:00:00,sc_jong,17,N,16075825.0
828,2022-01-13 09:00:00,6258.977545100688,4992.0,2022-01-13 09:00:00,sc_jong,17,N,16075982.0
829,2022-01-13 10:00:00,10184.745149382732,6966.0,2022-01-13 10:00:00,sc_jong,17,N,16076191.0
830,2022-01-13 11:00:00,89737.35091918113,73490.0,2022-01-13 11:00:00,sc_jong,17,N,16078409.0
831,2022-01-13 12:00:00,94236.0073520024,95053.0,2022-01-13 12:00:00,sc_jong,17,N,16080829.0
832,2022-01-13 13:00:00,54099.78578431581,133259.0,2022-01-13 13:00:00,sc_jong,17,N,16083135.0
833,2022-01-13 14:00:00,61910.01930145671,119753.0,2022-01-13 14:00:00,sc_jong,17,N,16085113.0
834,2022-01-13 15:00:00,45123.07930044377,83535.0,2022-01-13 15:00:00,sc_jong,17,N,16086505.0
835,2022-01-13 16:00:00,3366.972911091262,10405.0,2022-01-13 16:00:00,sc_jong,17,N,16086716.0
836,2022-01-13 17:00:00,5539.081840173777,746.0,2022-01-13 17:00:00,sc_jong,17,N,16086737.0
837,2022-01-14 07:00:00,-1864.33070061096,382.0,2022-01-14 07:00:00,sc_jong,17,N,16086749.0
838,2022-01-14 08:00:00,1500.3329065514522,2637.0,2022-01-14 08:00:00,sc_jong,17,N,16086839.0
839,2022-01-14 09:00:00,10048.913665106522,4068.000000000001,2022-01-14 09:00:00,sc_jong,17,N,16086990.0
840,2022-01-14 10:00:00,18090.53156022851,4895.0,2022-01-14 10:00:00,sc_jong,17,N,16087144.0
841,2022-01-14 11:00:00,108076.77131614728,80641.0,2022-01-14 11:00:00,sc_jong,17,N,16089323.0
842,2022-01-14 12:00:00,42400.87929600167,67941.0,2022-01-14 12:00:00,sc_jong,17,N,16091670.0
843,2022-01-14 13:00:00,32198.08245667088,74819.0,2022-01-14 13:00:00,sc_jong,17,N,16093983.0
844,2022-01-14 14:00:00,28382.696715100494,62235.00000000001,2022-01-14 14:00:00,sc_jong,17,N,16095905.0
845,2022-01-14 15:00:00,26483.3881755296,48409.0,2022-01-14 15:00:00,sc_jong,17,N,16097359.0
846,2022-01-14 16:00:00,-23160.69968909221,9188.0,2022-01-14 16:00:00,sc_jong,17,N,16097549.0
847,2022-01-14 17:00:00,10732.873736665948,682.9999999999999,2022-01-14 17:00:00,sc_jong,17,N,16097569.0
848,2022-01-15 07:00:00,1606.459036591991,442.0,2022-01-15 07:00:00,sc_jong,17,N,16097578.0
849,2022-01-15 08:00:00,7438.294977541809,6796.0,2022-01-15 08:00:00,sc_jong,17,N,16097778.0
850,2022-01-15 09:00:00,21940.921774496062,15964.0,2022-01-15 09:00:00,sc_jong,17,N,16098187.0
851,2022-01-15 10:00:00,34381.923506413536,30095.0,2022-01-15 10:00:00,sc_jong,17,N,16098951.0
852,2022-01-15 11:00:00,106242.20763055109,44635.0,2022-01-15 11:00:00,sc_jong,17,N,16100181.0
853,2022-01-15 12:00:00,108270.60746075284,23770.0,2022-01-15 12:00:00,sc_jong,17,N,16100851.0
854,2022-01-15 13:00:00,131750.82962180636,21443.0,2022-01-15 13:00:00,sc_jong,17,N,16101493.0
855,2022-01-15 14:00:00,108860.63039668398,35638.0,2022-01-15 14:00:00,sc_jong,17,N,16102489.0
856,2022-01-15 15:00:00,78246.21359969935,12735.0,2022-01-15 15:00:00,sc_jong,17,N,16102892.0
857,2022-01-15 16:00:00,23905.708956160703,8834.0,2022-01-15 16:00:00,sc_jong,17,N,16103189.0
858,2022-01-15 17:00:00,-3391.1926897008207,809.0000000000001,2022-01-15 17:00:00,sc_jong,17,N,16103221.0
859,2022-01-16 07:00:00,694.5586858883867,189.0,2022-01-16 07:00:00,sc_jong,17,N,16103230.0
860,2022-01-16 08:00:00,6696.359442188777,14738.0,2022-01-16 08:00:00,sc_jong,17,N,16103467.0
861,2022-01-16 09:00:00,10983.084944386892,33453.0,2022-01-16 09:00:00,sc_jong,17,N,16103985.0
